Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
ILMN,199.8800048828125,173.4499969482422,469.8699951171875,203.76600036621093,206.04440002441407,218.01630020141602,257.25806630452473,285.6843495941162
IMXI,23.57999992370605,14.65999984741211,26.229999542236328,23.53050031661987,23.656800079345704,21.860500030517578,20.884999987284342,19.64614999771118
INCY,68.83000183105469,61.90999984741211,84.86000061035156,71.00250015258788,74.78020034790039,74.82210029602051,74.82800018310547,74.0903002166748
INFA,20.63999938964844,,,21.96250009536743,21.812000007629393,20.745900077819826,20.57826670328776,23.395900030136108
INMD,31.190000534057614,20.600000381469727,99.2699966430664,32.21300029754639,32.00040027618408,28.039900131225586,31.258933461507162,38.14284996032715
INTC,29.239999771118164,28.420000076293945,56.27999877929688,31.835499954223632,35.020070266723636,38.01293132781982,40.94465866088867,43.2163348197937
INTU,423.0,339.3599853515625,716.8599853515625,439.8404998779297,440.2163995361328,416.39307891845704,435.66178243001303,475.4362319946289
INVZ,5.449999809265137,2.890000104904175,8.029999732971191,5.123999977111817,4.754499983787537,4.4059500002861025,4.142699998219808,4.392625000476837
IONS,46.33000183105469,25.040000915527344,48.81999969482422,44.41650047302246,42.074600296020506,39.44140018463135,38.26193345387777,36.427950105667115
IOT,12.630000114440918,,,13.988499975204467,14.665400009155274,13.06770001411438,14.122333348592122,
IOVA,10.84000015258789,6.179999828338622,27.959999084472656,11.16599998474121,11.808399982452393,11.7703999710083,13.129333318074544,14.104649953842163
IRDM,44.9900016784668,31.729999542236328,48.95000076293945,44.97350006103515,43.56260009765625,39.975699996948244,39.75400006612142,39.37165002822876
IRM,55.290000915527344,41.66999816894531,58.61000061035156,53.369822311401364,50.72781097412109,50.45291763305664,50.29058400472005,49.1444602394104
IS,3.7899999618530273,2.200000047683716,13.140000343322756,4.026499998569489,3.9485999965667724,3.4191999936103823,4.011266662279765,4.843949984312058
ISRG,206.27999877929688,186.8300018310547,369.6900024414063,212.84999923706056,219.939599609375,217.97450057983397,240.63506744384765,260.18500007629393
IT,300.0799865722656,221.38999938964844,369.0,298.5555023193359,282.9404010009766,268.4471008300781,275.70233459472655,283.1587509155273
ITRN,23.149999618530273,19.729999542236328,29.85000038146973,25.204999923706055,25.251000061035157,24.366367893218992,23.66289970397949,23.95676628112793
JAMF,22.84000015258789,19.68400001525879,49.27000045776367,23.79099988937378,24.96120002746582,25.602800064086914,28.28960001627604,29.83179998397827
JBHT,166.47000122070312,153.9199981689453,218.17999267578125,176.70350036621093,177.56444702148437,172.32451065063478,178.58214680989585,182.9066417694092
JD,55.36999893188477,41.560001373291016,92.69000244140624,59.797000312805174,60.030800094604494,59.02284343719482,59.533100611368816,62.464652366638184
JKHY,191.55999755859372,147.5,212.6199951171875,196.4475524902344,198.66125732421875,190.34545135498047,188.9993438720703,182.61600631713867
JKS,57.04999923706055,35.40999984741211,76.91999816894531,59.40349998474121,62.058800048828125,60.252499961853026,56.57759994506836,53.52099994659424
