Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA,Sector,P/E,PEG,P/FCF,Sales Q/Q %,EPS this Y %,EPS next Y %,Death MACD,Golden MACD,MTUM-MA-25,MTUM-EMA-25,Weekly Death MACD,Weekly Golden MACD
IT,296.75,221.38999938964844,369.0,300.746501159668,274.34460174560553,268.3105014038086,275.3893347167969,283.86630081176764,Technology | Information Technology Services | USA,33.49,4.85,21.74,17.9,210.8,9.34,2022-08-23,2022-06-24,120.33441947834085,111.28972405606231,,
ITRN,24.18000030517578,19.729999542236328,29.85000038146973,26.116999912261964,25.302400016784674,24.28862758636475,23.633524436950683,24.016314601898195,Technology | Communication Equipment | Israel,14.51,0.95,53.76,8.7,112.9,2.29,2022-08-26,2022-07-21,106.55820149996245,104.56642290453657,,
JAMF,22.31999969482422,19.68400001525879,49.27000045776367,25.00399980545044,25.379400024414068,26.24080001831055,28.801733360290534,30.140699968338012,Technology | Software - Application | USA,,,69.34,34.1,-187.5,0.27,2022-08-22,2022-08-03,99.16099455975751,97.57011386425968,,
JBHT,170.39999389648438,153.9199981689453,218.17999267578125,183.99650039672846,175.86308227539064,172.29198043823243,179.4563924153646,183.71941482543946,Industrials | Integrated Freight & Logistics | USA,19.2,0.96,,31.9,50.6,9.95,2022-08-22,2022-07-01,109.51976863843065,104.73254107147949,,
JD,59.88000106811523,41.560001373291016,92.69000244140624,59.10400009155274,60.81520004272461,58.64104228973389,60.19458836873373,63.432564601898186,Consumer Cyclical | Internet Retail | China,,,13.02,5.4,-107.2,19.5,2022-07-05,2022-08-24,95.41514300388,99.08934006798893,,
JKHY,196.77999877929688,147.5,212.6199951171875,200.63750076293945,197.35380004882813,191.0822476196289,188.1683142089844,181.49858612060547,Technology | Information Technology Services | USA,39.87,2.85,44.19,7.2,20.0,5.58,2022-08-11,2022-06-24,105.63034652050949,103.80471457392477,,
JKS,62.70000076293945,35.40999984741211,76.91999816894531,60.628999900817874,63.13800003051758,59.80330001831054,55.72433329264322,53.41589992523193,Technology | Solar | China,,,,137.6,172.2,4.96,2022-09-01,2022-09-07,93.16433663377218,99.27718138654215,,
JNJ,164.07000732421875,155.72000122070312,186.69000244140625,165.21418685913085,170.19714813232426,173.17334304809572,172.0089905802409,169.9534716796875,Healthcare | Drug Manufacturers - General | USA,23.85,5.86,50.9,3.0,44.7,10.59,2022-08-26,2022-09-07,95.17661460742895,96.69618071273716,,
JNPR,28.190000534057607,26.20000076293945,38.13999938964844,28.94399995803833,28.5592000579834,29.772899990081786,31.427751172383623,31.87200623512268,Technology | Communication Equipment | USA,23.85,1.65,,8.3,-0.9,2.21,2022-08-31,2022-08-03,101.41699606270257,99.28434975856193,,
JOBY,5.449999809265137,3.609999895095825,13.300000190734865,5.659000039100647,5.531600027084352,5.380300006866455,5.307800005276999,5.598400003910066,Industrials | Airports & Air Services | USA,,,,,63.0,-0.61,2022-08-17,2022-07-05,111.58977377747786,105.63708302297842,,
K,73.16999816894531,59.540000915527344,76.98999786376953,74.3344638824463,73.02601058959961,70.80456756591795,68.05663823445639,66.69558086395264,Consumer Defensive | Packaged Foods | USA,16.88,7.35,49.23,8.7,16.4,4.28,2022-08-23,2022-07-29,103.29347042370813,103.1275096034984,,
KD,10.510000228881836,,,10.95750002861023,10.532200050354003,11.050100030899047,11.922866655985516,13.353049988746642,Technology | Information Technology Services | USA,,,,-9.7,-15.2,-0.49,2022-08-23,2022-06-28,108.21253876498913,102.46256190169096,,
KDP,38.34000015258789,32.439998626708984,41.310001373291016,39.11949996948242,37.85629791259765,36.8766763305664,37.1125124613444,36.81436182022095,Consumer Defensive | Beverages - Non-Alcoholic | USA,25.14,3.55,34.23,13.2,58.3,1.84,2022-08-22,2022-06-23,106.69039421389687,104.25518715395702,,
KHC,37.31999969482422,32.78499984741211,44.86999893188477,37.97332992553711,37.76187309265137,38.59067932128906,38.16230433146159,37.25750346183777,Consumer Defensive | Packaged Foods | USA,36.06,,36.85,-0.9,180.7,2.76,2022-08-30,2022-08-09,99.98813969124107,99.807392813638,,
KIND,3.0899999141693115,,,3.1795000076293944,3.3581999969482417,3.49339998960495,4.320599986712138,5.291949995756148,Communication Services | Internet Content & Information | USA,,,,48.3,65.6,-0.29,2022-08-29,2022-08-24,96.5109660622617,96.836398371718,,
KLAC,337.82000732421875,282.8299865722656,457.1199951171875,361.30269622802734,350.4326318359375,342.08788543701166,345.91652994791673,360.6402174377441,Technology | Semiconductor Equipment & Materials | USA,15.42,1.36,20.35,29.1,63.9,23.65,2022-08-10,2022-07-13,110.20324222482445,104.54071433192058,,
KMDA,4.880000114440918,4.2199997901916495,6.960000038146973,5.069500041007996,4.924200019836426,4.881400003433226,5.177466669082642,5.488250002861023,Healthcare | Drug Manufacturers - Specialty & Generic | Israel,12.84,2.14,,12.8,-73.7,0.12,2022-08-17,2022-06-22,107.56047518688969,103.64321883698351,,
KNBE,18.399999618530273,13.779999732971193,29.5,19.411499786376954,17.64339990615845,18.300800008773805,19.444599971771236,20.206099953651425,Technology | Software - Infrastructure | USA,438.1,,36.85,36.0,-592.3,0.26,2022-08-26,2022-08-04,118.18107204431972,109.42541090210234,,
KO,62.31000137329102,52.27999877929688,67.19999694824219,63.46049976348877,63.14679946899414,63.09419006347656,62.315275446573885,61.02756250381471,Consumer Defensive | Beverages - Non-Alcoholic | USA,28.32,5.14,97.47,11.8,25.6,2.6,2022-08-25,2022-08-15,100.99471142632801,100.58626460198937,,
LPSN,11.579999923706055,10.270000457763672,68.81999969482422,12.164000082015992,13.607799987792971,15.699399995803835,18.76513333002726,22.71659996509552,Technology | Software - Application | USA,,,,10.9,-9.9,0.23,2022-08-11,2022-08-02,88.64861711775795,88.2582106648469,,
LRCX,432.0,375.8699951171875,731.8499755859375,468.9170013427735,458.7167999267578,466.2029864501954,489.701400756836,533.342420501709,Technology | Semiconductor Equipment & Materials | USA,13.19,1.72,34.19,11.8,21.8,35.7,2022-08-17,2022-07-13,109.56908991882959,102.26193111633471,,
LSCC,51.83000183105469,43.40999984741211,85.44999694824219,58.494000244140615,56.42739990234375,52.83969989776611,54.60899993896484,58.51754991531372,Technology | Semiconductors | USA,53.82,3.59,40.47,28.2,101.2,1.98,2022-08-11,2022-07-11,113.82102994885435,107.56394813589344,,
LULU,336.8699951171875,251.50999450683602,485.8299865722656,318.8575012207031,304.1736016845703,308.51760009765627,315.4678666178385,332.9746000671387,Consumer Cyclical | Apparel Retail | Canada,42.8,1.78,169.61,28.8,66.3,11.37,2022-08-22,2022-09-07,109.73690997597916,104.84124313978127,,
LYFT,14.6899995803833,11.960000038146973,57.68000030517578,16.38650002479553,15.186599941253665,18.433999996185307,24.99093336741129,28.9896999835968,Technology | Software - Application | USA,,,,29.5,43.5,1.01,2022-08-19,2022-05-23,124.96418574931695,105.52915789913307,,
MA,328.6199951171875,303.6499938964844,399.9200134277344,341.45899810791013,338.45560119628914,341.2062997436523,346.1189998372396,347.4309323120117,Financial | Credit Services | USA,33.3,1.46,41.67,21.4,37.4,12.64,2022-08-18,2022-08-15,103.4916522335091,100.79711798272301,,
MAA,170.0399932861328,158.85000610351562,231.6300048828125,177.44850006103516,175.2509295654297,177.98113342285157,187.49901672363282,193.18797431945802,Real Estate | REIT - Residential | USA,33.41,4.77,43.61,-42.6,110.0,4.45,2022-08-22,2022-06-23,102.85427313052358,100.24211206296313,,
MANH,139.50999450683594,106.0199966430664,188.5200042724609,145.69099731445309,133.6463995361328,128.23099967956543,130.03579950968424,134.23944957733156,Technology | Software - Application | USA,75.17,5.01,49.97,15.5,26.6,2.63,2022-08-22,2022-07-21,120.4179874949568,111.82628956288168,,
MANT,95.95999908447266,66.91000366210939,96.0,95.84649925231932,95.73759902954102,92.57695480346679,89.3868365987142,84.88778049468993,Technology | Software - Application | USA,32.22,5.99,50.53,3.2,12.7,3.77,2022-06-07,2022-05-11,100.19430435639916,101.40972578866304,,
MAR,157.60000610351562,131.00999450683594,195.8999938964844,159.0593864440918,152.32359893798832,159.0750439453125,162.12409006754558,161.0191143798828,Consumer Cyclical | Lodging | USA,29.81,0.72,27.35,69.5,507.2,7.6,2022-08-22,2022-07-07,109.32622467765906,103.01651187975234,,
MARA,11.68000030517578,5.199999809265137,83.44999694824219,13.803500080108645,11.631400032043455,11.737200012207033,16.335133310953776,21.099699993133548,Financial | Capital Markets | USA,,,,-15.0,-183.7,0.89,2022-08-19,2022-05-23,166.13060138724904,133.70645523171538,,
MASI,147.44000244140625,112.06999969482422,305.2099914550781,153.34300003051757,144.713399810791,138.2703995513916,147.1472664896647,176.51374996185302,Healthcare | Medical Instruments & Supplies | USA,44.36,3.73,47.9,85.3,-3.8,4.88,2022-08-22,2022-07-20,112.44872707310896,107.1755225417828,,
MASS,19.34000015258789,12.600000381469727,39.81499862670898,19.325,20.326400032043452,18.209300050735475,17.93340003967285,18.93425000667572,Healthcare | Medical Devices | USA,,,,33.7,-67.5,-0.96,2022-08-30,2022-08-26,97.46833709658745,105.06415738002892,,
MAXN,21.21999931335449,7.480000019073486,25.38999938964844,20.06999979019165,16.31869987487793,14.246049947738648,13.401899967193605,13.725874977111815,Technology | Solar | Singapore,,,,35.4,-16.7,-1.8,2022-08-19,2022-07-28,157.04736463369625,136.3252781128603,,
MCHP,65.02999877929689,54.33000183105469,90.0,68.7444995880127,65.72680000305176,65.96179985046386,68.07659993489584,71.79924999237059,Technology | Semiconductors | USA,23.85,2.59,17.19,25.1,75.9,5.73,2022-08-19,2022-07-08,112.09604927002493,104.86450552874493,,
MCK,366.9599914550781,193.88999938964844,375.2300109863281,364.8073822021485,344.9648370361328,332.2518621826172,317.3548048909505,297.5952857208252,Healthcare | Medical Distribution | USA,39.03,3.7,11.99,7.1,125.7,25.97,2022-08-24,2022-08-05,109.28824954703545,107.14313007574093,,
MDB,246.7100067138672,213.38999938964844,590.0,329.9530029296875,314.47340087890626,304.1669003295898,333.41473388671875,366.68135040283204,Technology | Software - Infrastructure | USA,,,,57.2,-5.0,0.19,2022-08-19,2022-07-29,114.10489476686638,107.76908143625349,,
MDLZ,61.41999816894531,57.63000106811523,69.47000122070311,63.54250011444092,63.05379997253418,63.13400009155274,63.37879999796549,63.69500005722046,Consumer Defensive | Confectioners | USA,22.29,4.26,58.47,9.5,23.4,3.16,2022-08-22,2022-07-22,102.06282703231466,100.90236799363629,,
MDRX,16.469999313354492,13.050000190734865,23.25,17.188999938964844,16.04140001296997,17.116200008392333,18.562933311462398,18.41144998550415,Healthcare | Health Information Services | USA,17.07,2.13,10.14,6.9,216.0,0.89,2022-08-23,2022-06-24,114.18249182232051,105.27594544256216,,
